t,mag
30119.698,0.946
30119.718,0.947
30119.738,0.948
30119.758,0.930
30119.778,0.921
30119.798,0.934
30119.818,0.930
30119.838,0.940
30119.858,0.914
30119.878,0.803
30119.898,0.783
30119.918,0.726
30119.938,0.764
30119.958,0.674
30119.978,0.687
30119.998,0.870
30120.018,1.079
30120.038,1.387
30120.058,1.575
30120.078,2.327
30120.098,3.019
30120.118,3.457
30120.138,3.847
30120.158,4.118
30120.178,4.122
30120.198,3.951
30120.218,3.706
30120.238,2.394
30120.258,0.414
30120.278,0.330
30120.298,0.314
30120.318,0.304
30120.338,0.294
30120.358,0.286
30120.378,0.289
30120.398,0.287
30120.418,0.283
30120.438,0.277
30120.458,0.261
30120.478,0.246
30120.498,0.219
30120.518,0.193
30120.538,0.169
30120.558,0.143
30120.578,0.106
30120.598,0.078
30120.618,0.053
30120.638,0.031
30120.658,0.026
30120.678,0.043
30120.698,0.059
30120.718,0.075
30120.738,0.092
30120.758,0.105
30120.778,0.115
30120.798,0.124
30120.818,0.137
30120.838,0.144
30120.858,0.153
30120.878,0.159
30120.898,0.165
30120.918,0.175
30120.938,0.190
30120.958,0.206
30120.978,0.222
30120.998,0.243
30121.018,0.267
30121.038,0.274
30121.058,0.277
30121.078,0.292
30121.098,0.293
30121.118,0.298
30121.138,0.301
30121.158,16.044
30121.178,6.356
30121.198,3.970
30121.218,1.609
30121.238,1.183
30121.258,0.950
30121.278,1.143
30121.298,0.779
30121.318,1.348
30121.338,0.860
30121.358,1.128
30121.378,1.009
30121.398,1.475
30121.418,1.493
30121.438,1.523
30121.458,1.152
30121.478,1.805
30121.498,2.802
30121.518,1.940
30121.538,1.730
30121.558,1.266
30121.578,1.051
30121.598,1.711
30121.618,1.676
30121.638,1.466
30121.658,0.780
30121.678,0.515
30121.698,0.664
30121.718,0.752
30121.738,0.656
30121.758,0.703
30121.778,1.037
30121.798,1.115
30121.818,0.815
30121.838,0.589
30121.858,0.941
30121.878,1.500
30121.898,1.236
30121.918,1.189
30121.938,1.148
30121.958,0.931
30121.978,0.962
30121.998,0.878
30122.018,1.064
30122.038,0.975
30122.058,0.986
30122.078,0.878
30122.098,0.833
30122.118,0.883
30122.138,0.807
30122.158,0.746
30122.178,0.863
30122.198,0.943
30122.218,0.773
30122.238,0.751
30122.258,0.944
30122.278,1.088
30122.298,1.127
30122.318,1.131
30122.338,1.593
30122.358,2.106
30122.378,2.503
30122.398,2.822
30122.418,3.061
30122.438,3.337
30122.458,3.746
30122.478,4.211
30122.498,4.507
30122.518,4.716
30122.538,4.422
30122.558,4.098
30122.578,2.702
30122.598,2.026
30122.618,0.103
30122.638,0.092
30122.658,0.080
30122.678,0.080
30122.698,0.073
30122.718,0.065
30122.738,0.061
30122.758,0.054
30122.778,0.050
30122.798,0.049
30122.818,0.049
30122.838,0.046
30122.858,0.044
30122.878,0.044
30122.898,0.043
30122.918,0.042
30122.938,0.043
30122.958,0.043
30122.978,0.043
30122.998,0.045
30123.018,0.044
30123.038,0.047
30123.058,0.045
30123.078,0.045
30123.098,0.047
30123.118,0.048
30123.138,0.049
30123.158,0.046
30123.178,0.050
30123.198,0.051
30123.218,0.051
30123.238,0.052
30123.258,0.058
30123.278,0.062
30123.298,0.068
30123.318,0.073
30123.338,0.082
30123.358,0.085
30123.378,0.087
30123.398,0.092
30123.418,0.095
30123.438,0.093
30123.458,0.108
30123.478,0.105
30123.498,0.112
30123.518,0.111
30123.538,0.107
30123.558,0.114
30123.578,0.120
30123.598,0.110
30123.618,6.570
30123.638,4.600
30123.658,4.153
30123.678,1.318
30123.698,1.112
30123.718,0.865
30123.738,3.554
30123.758,1.567
30123.778,1.300
30123.798,2.258
30123.818,1.993
30123.838,10.396
30123.858,3.893
30123.878,2.859
30123.898,1.274
30123.918,1.193
30123.938,1.189
30123.958,0.971
30123.978,1.083
30123.998,1.002
30124.018,0.703
30124.038,0.736
30124.058,0.958
30124.078,1.111
30124.098,1.049
30124.118,1.075
30124.138,1.142
30124.158,1.078
30124.178,1.180
30124.198,1.367
30124.218,1.444
30124.238,1.222
30124.258,1.190
30124.278,1.203
30124.298,1.149
30124.318,1.020
30124.338,1.058
30124.358,0.958
30124.378,0.918
30124.398,0.967
30124.418,1.038
30124.438,0.998
30124.458,0.924
30124.478,0.761
30124.498,0.965
30124.518,1.206
30124.538,1.487
30124.558,1.401
30124.578,1.111
30124.598,1.004
30124.618,0.922
30124.638,0.960
30124.658,0.724
30124.678,0.821
30124.698,0.969
30124.718,1.067
30124.738,0.882
30124.758,1.092
30124.778,0.994
30124.798,0.920
30124.818,1.002
30124.838,0.955
30124.858,1.035
30124.878,0.963
30124.898,1.111
30124.918,1.014
30124.938,1.076
30124.958,1.037
30124.978,0.775
30124.998,0.731
30125.018,0.796
30125.038,1.002
30125.058,0.997
30125.078,0.889
30125.098,0.725
30125.118,1.087
30125.138,1.345
30125.158,1.151
30125.178,1.049
30125.198,0.824
30125.218,0.863
30125.238,0.925
30125.258,1.085
30125.278,1.029
30125.298,1.351
30125.318,0.861
30125.338,0.695
30125.358,0.565
30125.378,1.370
30125.398,1.613
30125.418,0.928
30125.438,0.993
30125.458,1.021
30125.478,1.198
30125.498,1.697
30125.518,1.342
30125.538,0.755
30125.558,0.918
30125.578,0.916
30125.598,1.147
30125.618,1.030
30125.638,1.179
30125.658,1.306
30125.678,1.109
30125.698,1.208
30125.718,1.063
30125.738,0.982
30125.758,0.875
30125.778,1.076
30125.798,1.027
30125.818,0.888
30125.838,0.936
30125.858,1.594
30125.878,1.085
30125.898,1.127
30125.918,0.824
30125.938,1.001
30125.958,1.064
30125.978,1.013
30125.998,0.863
30126.018,1.103
30126.038,0.895
30126.058,1.133
30126.078,1.223
30126.098,1.253
30126.118,1.147
30126.138,0.950
30126.158,0.892
30126.178,0.966
30126.198,1.110
30126.218,1.109
30126.238,0.984
30126.258,0.907
30126.278,0.925
30126.298,1.096
30126.318,1.345
30126.338,1.375
30126.358,1.022
30126.378,1.060
30126.398,1.079
30126.418,1.009
30126.438,1.005
30126.458,0.907
30126.478,1.109
30126.498,1.204
30126.518,0.439
30126.538,1.878
30126.558,0.802
30126.578,1.015
30126.598,0.947
30126.618,1.067
30126.638,0.954
30126.658,1.023
30126.678,1.028
30126.698,1.021
30126.718,1.002
30126.738,1.010
30126.758,1.010
30126.778,1.014
30126.798,1.014
30126.818,1.013
30126.838,1.013
30126.858,1.011
30126.878,1.010
30126.898,1.010
30126.918,1.013
30126.938,1.012
30126.958,1.012
30126.978,1.014
30126.998,1.011
30127.018,1.010
30127.038,1.013
30127.058,1.013
30127.078,1.013
30127.098,1.011
30127.118,1.011
30127.138,1.014
30127.158,1.012
30127.178,1.014
30127.198,1.012
30127.218,1.012
30127.238,1.009
30127.258,1.013
30127.278,1.014
30127.298,1.012
30127.318,1.009
30127.338,1.009
30127.358,1.011
30127.378,1.012
30127.398,1.013
30127.418,1.012
30127.438,1.010
30127.458,1.011
30127.478,1.010
30127.498,1.013
30127.518,1.012
30127.538,1.011
30127.558,1.010
30127.578,1.011
30127.598,1.012
30127.618,1.014
30127.638,1.011
30127.658,1.012
30127.678,1.012
30127.698,1.011
30127.718,1.012
30127.738,1.010
30127.758,1.013
30127.778,1.010
30127.798,1.011
30127.818,1.013
30127.838,1.011
30127.858,1.011
30127.878,1.012
30127.898,1.012
30127.918,1.015
30127.938,1.012
30127.958,1.009
30127.978,1.012
30127.998,1.010
30128.018,1.012
30128.038,1.011
30128.058,1.013
30128.078,1.012
30128.098,1.009
30128.118,1.013
30128.138,1.012
30128.158,1.012
30128.178,1.013
30128.198,1.011
30128.218,1.012
30128.238,1.011
30128.258,1.012
30128.278,1.013
30128.298,1.012
30128.318,1.015
30128.338,1.011
30128.358,1.012
30128.378,1.013
30128.398,1.010
30128.418,1.013
30128.438,1.012
30128.458,1.011
30128.478,1.011
30128.498,1.012
30128.518,1.013
30128.538,1.012
30128.558,1.012
30128.578,1.013
30128.598,1.011
30128.618,1.012
30128.638,1.010
30128.658,1.013
30128.678,1.013
30128.698,1.011
30128.718,1.012
30128.738,1.012
30128.758,1.014
30128.778,1.010
30128.798,1.012
30128.818,1.013
30128.838,1.012
30128.858,1.012
30128.878,1.012
30128.898,1.011
30128.918,1.011
30128.938,1.012
30128.958,1.013
30128.978,1.014
30128.998,1.012
30129.018,1.011
30129.038,1.011
30129.058,1.013
30129.078,1.011
30129.098,1.011
30129.118,1.012
30129.138,1.013
30129.158,1.012
30129.178,1.012
30129.198,1.014
30129.218,1.014
30129.238,1.013
30129.258,1.013
30129.278,1.013
30129.298,1.013
30129.318,1.012
30129.338,1.013
30129.358,1.012
30129.378,1.011
30129.398,1.010
30129.418,1.011
30129.438,1.013
30129.458,1.014
30129.478,1.014
30129.498,1.009
30129.518,1.014
30129.538,1.011
30129.558,1.013
30129.578,1.014
30129.598,1.012
30129.618,1.013
30129.638,1.011
30129.658,1.011
30129.678,1.014
30129.698,1.016
30129.718,1.011
30129.738,1.012
30129.758,1.010
30129.778,1.012
30129.798,1.009
30129.818,1.014
30129.838,1.011
30129.858,1.013
30129.878,1.011
30129.898,1.010
30129.918,1.011
30129.938,1.012
30129.958,1.014
30129.978,1.014
30129.998,1.009
30130.018,1.013
30130.038,1.011
30130.058,1.012
30130.078,1.012
30130.098,1.013
30130.118,1.012
30130.138,1.012
30130.158,1.011
30130.178,1.012
30130.198,1.011
30130.218,1.012
30130.238,1.013
30130.258,1.011
30130.278,1.010
30130.298,1.010
30130.318,1.011
30130.338,1.012
30130.358,1.011
30130.378,1.013
30130.398,1.013
30130.418,1.010
30130.438,1.015
30130.458,1.013
30130.478,1.013
30130.498,1.014
30130.518,1.014
30130.538,1.011
30130.558,1.016
30130.578,1.013
30130.598,1.014
30130.618,1.015
30130.638,1.011
30130.658,1.011
30130.678,1.010
30130.698,1.012
30130.718,1.014
30130.738,1.012
30130.758,1.012
30130.778,1.013
30130.798,1.014
30130.818,1.010
30130.838,1.011
30130.858,1.013
30130.878,1.014
30130.898,1.012
30130.918,1.012
30130.938,1.010
30130.958,1.014
30130.978,1.011
30130.998,1.013
30131.018,1.012
30131.038,1.011
30131.058,1.012
30131.078,1.013
30131.098,1.011
30131.118,1.012
30131.138,1.013
30131.158,1.012
30131.178,1.012
30131.198,1.012
30131.218,1.013
30131.238,1.011
30131.258,1.013
30131.278,1.013
30131.298,1.013
30131.318,1.011
30131.338,1.010
30131.358,1.012
30131.378,1.013
30131.398,1.014
30131.418,1.012
30131.438,1.009
30131.458,1.013
30131.478,1.013
30131.498,1.013
30131.518,1.012
30131.538,1.011
30131.558,1.011
30131.578,1.014
30131.598,1.011
30131.618,1.012
30131.638,1.010
30131.658,1.013
30131.678,1.015
30131.698,1.012
30131.718,1.012
30131.738,1.012
30131.758,1.011
30131.778,1.012
30131.798,1.012
30131.818,1.015
30131.838,1.009
30131.858,1.013
30131.878,1.013
30131.898,1.013
30131.918,1.013
30131.938,1.013
30131.958,1.011
30131.978,1.011
30131.998,1.010
30132.018,1.014
30132.038,1.012
30132.058,1.011
30132.078,1.010
30132.098,1.012
30132.118,1.014
30132.138,1.013
30132.158,1.012
30132.178,1.012
30132.198,1.012
30132.218,1.013
30132.238,1.015
30132.258,1.013
30132.278,1.013
30132.298,1.013
30132.318,1.011
30132.338,1.009
30132.358,1.010
30132.378,1.011
30132.398,1.013
30132.418,1.012
30132.438,1.014
30132.458,1.015
30132.478,1.012
30132.498,1.011
30132.518,1.010
30132.538,1.012
30132.558,1.013
30132.578,1.012
30132.598,1.012
30132.618,1.013
30132.638,1.014
30132.658,1.012
30132.678,1.012
30132.698,1.014
30132.718,1.012
30132.738,1.009
30132.758,1.010
30132.778,1.014
30132.798,1.011
30132.818,1.013
30132.838,1.009
30132.858,1.011
30132.878,1.012
30132.898,1.012
30132.918,1.012
30132.938,1.011
30132.958,1.012
30132.978,1.010
30132.998,1.013
30133.016,1.014
30133.036,1.012
30133.056,1.014
30133.076,1.011
30133.096,1.010
30133.116,1.013
30133.136,1.013
30133.156,1.013
30133.176,1.011
30133.196,1.015
30133.216,1.010
30133.236,1.011
30133.256,1.012
30133.276,1.012
30133.296,1.012
30133.316,1.012
30133.336,1.013
30133.356,1.011
30133.376,1.014
30133.396,1.009
30133.416,1.011
30133.436,1.013
30133.456,1.013
30133.476,1.011
30133.496,1.013
30133.516,1.010
30133.536,1.013
30133.556,1.014
30133.576,1.012
30133.596,1.012
30133.616,1.012
30133.636,1.010
30133.656,1.012
30133.676,1.012
30133.696,1.013
30133.716,1.013
30133.736,1.011
30133.756,1.013
30133.776,1.013
30133.796,1.011
30133.816,1.014
30133.836,1.013
30133.856,1.011
30133.876,1.012
30133.896,1.011
30133.916,1.012
30133.936,1.011
30133.956,1.012
30133.976,1.011
30133.996,1.014
30134.018,1.013
30134.038,1.013
30134.058,1.012
30134.078,1.014
30134.098,1.013
30134.118,1.013
30134.138,1.010
30134.158,1.011
30134.178,1.012
30134.198,1.012
30134.218,1.011
30134.238,1.011
30134.258,1.015
30134.278,1.014
30134.298,1.010
30134.318,1.012
30134.338,1.014
30134.358,1.014
30134.378,1.011
30134.398,1.014
30134.418,1.011
30134.438,1.010
30134.458,1.013
30134.478,1.014
30134.498,1.011
30134.518,1.011
30134.538,1.009
30134.558,1.013
30134.578,1.011
30134.598,1.012
30134.618,1.011
30134.638,1.013
30134.658,1.011
30134.678,1.010
30134.698,1.014
30134.718,1.013
30134.738,1.012
30134.758,1.013
30134.778,1.011
30134.798,1.011
30134.818,1.011
30134.838,1.013
30134.858,1.012
30134.878,1.012
30134.898,1.012
30134.918,1.012
30134.938,1.012
30134.958,1.012
30134.978,1.013
30134.998,1.014
30135.018,1.013
30135.038,1.013
30135.058,1.011
30135.078,1.014
30135.098,1.013
30135.118,1.014
30135.138,1.011
30135.158,1.011
30135.178,1.010
30135.198,1.009
30135.218,1.016
30135.238,1.011
30135.258,1.011
30135.278,1.013
30135.298,1.011
30135.318,1.011
30135.338,1.012
30135.358,1.014
30135.378,1.014
30135.398,1.012
30135.418,1.014
30135.438,1.010
30135.458,1.013
30135.478,1.009
30135.498,1.012
30135.518,1.015
30135.538,1.011
30135.558,1.013
30135.578,1.011
30135.598,1.010
30135.618,1.013
30135.638,1.012
30135.658,1.012
30135.678,1.010
30135.698,1.010
30135.718,1.013
30135.738,1.013
30135.758,1.013
30135.778,1.013
30135.798,1.011
30135.818,1.010
30135.838,1.011
30135.858,1.012
30135.878,1.013
30135.898,1.011
30135.918,1.012
30135.938,1.013
30135.958,1.011
30135.978,1.011
30135.998,1.012
30136.018,1.014
30136.038,1.011
30136.058,1.012
30136.078,1.011
30136.098,1.013
30136.118,1.012
30136.138,1.012
30136.158,1.014
30136.178,1.011
30136.198,1.010
30136.218,1.011
30136.238,1.012
30136.258,1.013
30136.278,1.014
30136.298,1.012
30136.318,1.012
30136.338,1.012
30136.358,1.012
30136.378,1.011
30136.398,1.014
30136.418,1.015
30136.438,1.014
30136.458,1.013
30136.478,1.009
30136.498,1.011
30136.518,1.010
30136.538,1.013
30136.558,1.015
30136.578,1.011
30136.598,1.013
30136.618,1.011
30136.638,1.011
30136.658,1.015
30136.678,1.013
30136.698,1.011
30136.718,1.011
30136.738,1.011
30136.758,1.013
30136.778,1.012
30136.798,1.013
30136.818,1.012
30136.838,1.010
30136.858,1.013
30136.878,1.012
30136.898,1.012
30136.918,1.010
30136.938,1.011
30136.958,1.013
30136.978,1.012
30136.998,1.012
30137.018,1.011
30137.038,1.010
30137.058,1.010
30137.078,1.011
30137.098,1.013
30137.118,1.013
30137.138,1.013
30137.158,1.010
30137.178,1.014
30137.198,1.014
30137.218,1.012
30137.238,1.012
30137.258,1.014
30137.278,1.013
30137.298,1.013
30137.318,1.012
30137.338,1.010
30137.358,1.012
30137.378,1.013
30137.398,1.012
30137.418,1.010
30137.438,1.011
30137.458,1.011
30137.478,1.014
30137.498,1.012
30137.518,1.012
30137.538,1.011
30137.558,1.012
30137.578,1.010
30137.598,1.013
30137.618,1.011
30137.638,1.013
30137.658,1.013
30137.678,1.010
30137.698,1.012
30137.718,1.013
30137.738,1.012
30137.758,1.012
30137.778,1.013
30137.798,1.013
30137.818,1.012
30137.838,1.013
30137.858,1.014
30137.878,1.013
30137.898,1.013
30137.918,1.012
30137.938,1.011
30137.958,1.013
30137.978,1.014
30137.998,1.012
30138.018,1.012
30138.038,1.013
30138.058,1.010
30138.078,1.012
30138.098,1.012
30138.118,1.010
30138.138,1.012
30138.158,1.013
30138.178,1.010
30138.198,1.010
30138.218,1.011
30138.238,1.011
30138.258,1.012
30138.278,1.010
30138.298,1.011
30138.318,1.012
30138.338,1.011
30138.358,1.012
30138.378,1.012
30138.398,1.013
30138.418,1.014
30138.438,1.012
30138.458,1.014
30138.478,1.013
30138.498,1.011
30138.518,1.011
30138.538,1.013
30138.558,1.013
30138.578,1.012
30138.598,1.013
30138.618,1.014
30138.638,1.013
30138.658,1.015
30138.678,1.011
30138.698,1.012
30138.718,1.011
30138.738,1.013
30138.758,1.011
30138.778,1.011
30138.798,1.012
30138.818,1.011
30138.838,1.013
30138.858,1.013
30138.878,1.014
30138.898,1.012
30138.918,1.014
30138.938,1.012
30138.958,1.013
30138.978,1.010
30138.998,1.011
30139.018,1.010
30139.038,1.012
30139.058,1.012
30139.078,1.013
30139.098,1.010
30139.118,1.011
30139.138,1.012
30139.158,1.012
30139.178,1.013
30139.198,1.010
30139.218,1.014
30139.238,1.009
30139.258,1.011
30139.278,1.011
30139.298,1.011
30139.318,1.013
30139.338,1.012
30139.358,1.013
30139.378,1.013
30139.398,1.013
30139.418,1.014
30139.438,1.012
30139.458,1.010
30139.478,1.015
30139.498,1.010
30139.518,1.013
30139.538,1.013
30139.558,1.013
30139.578,1.011
30139.598,1.012
30139.618,1.010
30139.638,1.013
30139.658,1.013
30139.678,1.010
30139.698,1.013
30139.718,1.012
30139.738,1.013
30139.758,1.012
30139.778,1.012
30139.798,1.014
30139.818,1.013
30139.838,1.012
30139.858,1.011
30139.878,1.011
30139.898,1.012
30139.918,1.011
30139.938,1.014
30139.958,1.012
30139.978,1.012
30139.998,1.014
30140.016,1.010
30140.036,1.014
30140.056,1.011
30140.076,1.013
30140.096,1.013
30140.116,1.011
30140.136,1.013
30140.156,1.009
30140.176,1.011
30140.196,1.015
30140.216,1.011
30140.236,1.009
30140.256,1.012
30140.276,1.011
30140.296,1.013
30140.316,1.011
30140.336,1.012
30140.356,1.013
30140.376,1.013
30140.396,1.014
30140.416,1.012
30140.436,1.011
30140.456,1.013
30140.476,1.013
30140.496,1.012
30140.516,1.011
30140.536,1.014
30140.556,1.010
30140.576,1.011
30140.596,1.011
30140.616,1.011
30140.636,1.011
30140.656,1.012
30140.676,1.013
30140.696,1.013
30140.716,1.013
30140.736,1.013
30140.756,1.013
30140.776,1.012
30140.796,1.014
30140.816,1.012
30140.836,1.012
30140.856,1.013
30140.876,1.012
30140.896,1.011
30140.916,1.013
30140.936,1.011
30140.956,1.012
30140.976,1.011
30140.996,1.013
30141.018,1.011
30141.038,1.012
30141.058,1.012
30141.078,1.011
30141.098,1.012
30141.118,1.012
30141.138,1.013
30141.158,1.013
30141.178,1.014
30141.198,1.012
30141.218,1.012
30141.238,1.012
30141.258,1.012
30141.278,1.013
30141.298,1.013
30141.318,1.010
30141.338,1.011
30141.358,1.012
30141.378,1.011
30141.398,1.012
30141.418,1.013
30141.438,1.013
30141.458,1.010
30141.478,1.012
30141.498,1.014
30141.518,1.012
30141.538,1.012
30141.558,1.014
30141.578,1.012
30141.598,1.014
30141.618,1.013
30141.638,1.013
30141.658,1.013
30141.678,1.010
30141.698,1.013
30141.718,1.012
30141.738,1.011
30141.758,1.013
30141.778,1.011
30141.798,1.011
30141.818,1.016
30141.838,1.012
30141.858,1.012
30141.878,1.010
30141.898,1.013
30141.918,1.010
30141.938,1.013
30141.958,1.014
30141.978,1.011
30141.998,1.014
30142.018,1.013
30142.038,1.014
30142.058,1.011
30142.078,1.012
30142.098,1.010
30142.118,1.011
30142.138,1.011
30142.158,1.014
30142.178,1.011
30142.198,1.013
30142.218,1.012
30142.238,1.010
30142.258,1.011
30142.278,1.013
30142.298,1.011
30142.318,1.010
30142.338,1.011
30142.358,1.011
30142.378,1.013
30142.398,1.011
30142.418,1.013
30142.438,1.011
30142.458,1.013
30142.478,1.013
30142.498,1.013
30142.518,1.013
30142.538,1.011
30142.558,1.012
30142.578,1.011
30142.598,1.015
30142.618,1.013
30142.638,1.015
30142.658,1.011
30142.678,1.013
30142.698,1.013
30142.718,1.011
30142.738,1.013
30142.758,1.011
30142.778,1.013
30142.798,1.013
30142.818,1.014
30142.838,1.011
30142.858,1.014
30142.878,1.010
30142.898,1.012
30142.918,1.015
30142.938,1.014
30142.958,1.010
30142.978,1.014
30142.998,1.012
30143.018,1.013
30143.038,1.011
30143.058,1.013
30143.078,1.013
30143.098,1.013
30143.118,1.013
30143.138,1.011
30143.158,1.011
30143.178,1.012
30143.198,1.010
30143.218,1.012
30143.238,1.014
30143.258,1.012
30143.278,1.010
30143.298,1.012
30143.318,1.012
30143.338,1.012
30143.358,1.014
30143.378,1.011
30143.398,1.012
30143.418,1.013
30143.438,1.011
30143.458,1.013
30143.478,1.010
30143.498,1.012
30143.518,1.013
30143.538,1.013
30143.558,1.013
30143.578,1.012
30143.598,1.012
30143.618,1.014
30143.638,1.012
30143.658,1.012
30143.678,1.012
30143.698,1.015
30143.718,1.013
30143.738,1.012
30143.758,1.012
30143.778,1.014
30143.798,1.013
30143.818,1.013
30143.838,1.013
30143.858,1.014
30143.878,1.009
30143.898,1.014
30143.918,1.011
30143.938,1.010
30143.958,1.012
30143.978,1.010
30143.998,1.012
30144.018,1.012
30144.038,1.010
30144.058,1.012
30144.078,1.011
30144.098,1.012
30144.118,1.014
30144.138,1.012
30144.158,1.013
30144.178,1.010
30144.198,1.012
30144.218,1.014
30144.238,1.010
30144.258,1.013
30144.278,1.012
30144.298,1.012
30144.318,1.009
30144.338,1.015
30144.358,1.011
30144.378,1.012
30144.398,1.012
30144.418,1.011
30144.438,1.012
30144.458,1.012
30144.478,1.012
30144.498,1.013
30144.518,1.010
30144.538,1.010
30144.558,1.013
30144.578,1.014
30144.598,1.014
30144.618,1.012
30144.638,1.013
30144.658,1.013
30144.678,1.013
30144.698,1.013
30144.718,1.011
30144.738,1.010
30144.758,1.013
30144.778,1.016
30144.798,1.014
30144.818,1.011
30144.838,1.013
