t_s,ax,ay,az
3.4900,0.0000,0.0000,0.9566
3.4950,0.0000,0.0000,1.1148
3.5000,0.0000,0.0000,1.1244
3.5050,0.0000,0.0000,1.0689
3.5100,0.0000,0.0000,1.0707
3.5150,0.0000,0.0000,1.0013
3.5200,0.0000,0.0000,0.9646
3.5250,0.0000,0.0000,0.9934
3.5300,0.0000,0.0000,1.1698
3.5350,0.0000,0.0000,1.1031
3.5400,0.0000,0.0000,1.0212
3.5450,0.0000,0.0000,1.0573
3.5500,0.0000,0.0000,1.1189
3.5550,0.0000,0.0000,1.1616
3.5600,0.0000,0.0000,1.0049
3.5650,0.0000,0.0000,1.0117
3.5700,0.0000,0.0000,1.0610
3.5750,0.0000,0.0000,1.3333
3.5800,0.0000,0.0000,1.0513
3.5850,0.0000,0.0000,1.1744
3.5900,0.0000,0.0000,0.8402
3.5950,0.0000,0.0000,1.1249
3.6000,0.0000,0.0000,0.8564
3.6050,0.0000,0.0000,0.8955
3.6100,0.0000,0.0000,0.9493
3.6150,0.0000,0.0000,1.0083
3.6200,0.0000,0.0000,1.0471
3.6250,0.0000,0.0000,1.0699
3.6300,0.0000,0.0000,1.0533
3.6350,0.0000,0.0000,0.9748
3.6400,0.0000,0.0000,1.3364
3.6450,0.0000,0.0000,1.0747
3.6500,0.0000,0.0000,1.1077
3.6550,0.0000,0.0000,1.2696
3.6600,0.0000,0.0000,1.1441
3.6650,0.0000,0.0000,1.0982
3.6700,0.0000,0.0000,1.0681
3.6750,0.0000,0.0000,1.2524
3.6800,0.0000,0.0000,0.9017
3.6850,0.0000,0.0000,0.9167
3.6900,0.0000,0.0000,1.0485
3.6950,0.0000,0.0000,0.7889
3.7000,0.0000,0.0000,0.9393
3.7050,0.0000,0.0000,1.1666
3.7100,0.0000,0.0000,0.9778
3.7150,0.0000,0.0000,1.0525
3.7200,0.0000,0.0000,1.1157
3.7250,0.0000,0.0000,0.8951
3.7300,0.0000,0.0000,1.0663
3.7350,0.0000,0.0000,0.9595
3.7400,0.0000,0.0000,0.9047
3.7450,0.0000,0.0000,1.0024
3.7500,0.0000,0.0000,1.0287
3.7550,0.0000,0.0000,0.9880
3.7600,0.0000,0.0000,0.9575
3.7650,0.0000,0.0000,1.1500
3.7700,0.0000,0.0000,1.1738
3.7750,0.0000,0.0000,1.1031
3.7800,0.0000,0.0000,1.0257
3.7850,0.0000,0.0000,0.9123
3.7900,0.0000,0.0000,0.9403
3.7950,0.0000,0.0000,0.9067
3.8000,0.0000,0.0000,1.0634
3.8050,0.0000,0.0000,1.1475
3.8100,0.0000,0.0000,1.1475
3.8150,0.0000,0.0000,1.0365
3.8200,0.0000,0.0000,0.9941
3.8250,0.0000,0.0000,1.0612
3.8300,0.0000,0.0000,1.0547
3.8350,0.0000,0.0000,1.1112
3.8400,0.0000,0.0000,1.2161
3.8450,0.0000,0.0000,0.9599
3.8500,0.0000,0.0000,1.2901
3.8550,0.0000,0.0000,0.7920
3.8600,0.0000,0.0000,0.8303
3.8650,0.0000,0.0000,0.8622
3.8700,0.0000,0.0000,0.9205
3.8750,0.0000,0.0000,1.0148
3.8800,0.0000,0.0000,1.2885
3.8850,0.0000,0.0000,0.9600
3.8900,0.0000,0.0000,1.1746
3.8950,0.0000,0.0000,1.0006
3.9000,0.0000,0.0000,1.0618
3.9050,0.0000,0.0000,0.9227
3.9100,0.0000,0.0000,1.3141
3.9150,0.0000,0.0000,1.0399
3.9200,0.0000,0.0000,0.9716
3.9250,0.0000,0.0000,1.3151
3.9300,0.0000,0.0000,1.0666
3.9350,0.0000,0.0000,1.0947
3.9400,0.0000,0.0000,1.0282
3.9450,0.0000,0.0000,0.9470
3.9500,0.0000,0.0000,0.8758
3.9550,0.0000,0.0000,1.0252
3.9600,0.0000,0.0000,1.2383
3.9650,0.0000,0.0000,1.0965
3.9700,0.0000,0.0000,1.0258
3.9750,0.0000,0.0000,1.1728
3.9800,0.0000,0.0000,0.9361
3.9850,0.0000,0.0000,1.2106
3.9900,0.0000,0.0000,1.0453
3.9950,0.0000,0.0000,0.9487
4.0000,0.0000,0.0000,1.1282
4.0050,0.0000,0.0000,1.1089
4.0100,0.0000,0.0000,1.0069
4.0150,0.0000,0.0000,1.0735
4.0200,0.0000,0.0000,1.1644
4.0250,0.0000,0.0000,1.2153
4.0300,0.0000,0.0000,0.9477
4.0350,0.0000,0.0000,0.7358
4.0400,0.0000,0.0000,1.2918
4.0450,0.0000,0.0000,1.0174
4.0500,0.0000,0.0000,0.9992
4.0550,0.0000,0.0000,1.1000
4.0600,0.0000,0.0000,0.9982
4.0650,0.0000,0.0000,1.1729
4.0700,0.0000,0.0000,0.9012
4.0750,0.0000,0.0000,1.0249
4.0800,0.0000,0.0000,0.9000
4.0850,0.0000,0.0000,1.2306
4.0900,0.0000,0.0000,1.0201
4.0950,0.0000,0.0000,1.1801
4.1000,0.0000,0.0000,1.2145
4.1050,0.0000,0.0000,0.9076
4.1100,0.0000,0.0000,1.0235
4.1150,0.0000,0.0000,1.1353
4.1200,0.0000,0.0000,1.0558
4.1250,0.0000,0.0000,1.0339
4.1300,0.0000,0.0000,1.1499
4.1350,0.0000,0.0000,1.1585
4.1400,0.0000,0.0000,0.9795
4.1450,0.0000,0.0000,1.0338
4.1500,0.0000,0.0000,1.1270
4.1550,0.0000,0.0000,1.0752
4.1600,0.0000,0.0000,1.0668
4.1650,0.0000,0.0000,0.9167
4.1700,0.0000,0.0000,1.2588
4.1750,0.0000,0.0000,1.0227
4.1800,0.0000,0.0000,1.0818
4.1850,0.0000,0.0000,1.0458
4.1900,0.0000,0.0000,1.0577
4.1950,0.0000,0.0000,1.0679
4.2000,0.0000,0.0000,0.9506
4.2050,0.0000,0.0000,1.0948
4.2100,0.0000,0.0000,1.1929
4.2150,0.0000,0.0000,1.0975
4.2200,0.0000,0.0000,1.1359
4.2250,0.0000,0.0000,1.1073
4.2300,0.0000,0.0000,1.0534
4.2350,0.0000,0.0000,1.2656
4.2400,0.0000,0.0000,0.9684
4.2450,0.0000,0.0000,1.0953
4.2500,0.0000,0.0000,1.1717
4.2550,0.0000,0.0000,1.0840
4.2600,0.0000,0.0000,0.9240
4.2650,0.0000,0.0000,0.9199
4.2700,0.0000,0.0000,1.2351
4.2750,0.0000,0.0000,0.9350
4.2800,0.0000,0.0000,1.0499
4.2850,0.0000,0.0000,1.1136
4.2900,0.0000,0.0000,1.0597
4.2950,0.0000,0.0000,0.8370
4.3000,0.0000,0.0000,0.8225
4.3050,0.0000,0.0000,1.0358
4.3100,0.0000,0.0000,0.9561
4.3150,0.0000,0.0000,1.0170
4.3200,0.0000,0.0000,1.0588
4.3250,0.0000,0.0000,1.0672
4.3300,0.0000,0.0000,0.8884
4.3350,0.0000,0.0000,0.8472
4.3400,0.0000,0.0000,1.1593
4.3450,0.0000,0.0000,0.9723
4.3500,0.0000,0.0000,0.9074
4.3550,0.0000,0.0000,0.8091
4.3600,0.0000,0.0000,1.1105
4.3650,0.0000,0.0000,0.8965
4.3700,0.0000,0.0000,0.9218
4.3750,0.0000,0.0000,1.1205
4.3800,0.0000,0.0000,1.0824
4.3850,0.0000,0.0000,1.1129
4.3900,0.0000,0.0000,0.8947
4.3950,0.0000,0.0000,0.7038
4.4000,0.0000,0.0000,0.9277
4.4050,0.0000,0.0000,1.0092
4.4100,0.0000,0.0000,0.9659
4.4150,0.0000,0.0000,1.1506
4.4200,0.0000,0.0000,1.0874
4.4250,0.0000,0.0000,0.9197
4.4300,0.0000,0.0000,1.1114
4.4350,0.0000,0.0000,1.0261
4.4400,0.0000,0.0000,0.9857
4.4450,0.0000,0.0000,1.1771
4.4500,0.0000,0.0000,0.8438
4.4550,0.0000,0.0000,1.1659
4.4600,0.0000,0.0000,1.1727
4.4650,0.0000,0.0000,0.7969
4.4700,0.0000,0.0000,1.0193
4.4750,0.0000,0.0000,1.0224
4.4800,0.0000,0.0000,0.9062
4.4850,0.0000,0.0000,0.9729
4.4900,0.0000,0.0000,0.9441
4.4950,0.0000,0.0000,1.0483
4.5000,0.0000,0.0000,0.9737
4.5050,0.0000,0.0000,0.7844
4.5100,0.0000,0.0000,1.1826
4.5150,0.0000,0.0000,1.1467
4.5200,0.0000,0.0000,0.9397
4.5250,0.0000,0.0000,1.1434
4.5300,0.0000,0.0000,1.2804
4.5350,0.0000,0.0000,0.8526
4.5400,0.0000,0.0000,0.9891
4.5450,0.0000,0.0000,0.9758
4.5500,0.0000,0.0000,1.1041
4.5550,0.0000,0.0000,1.0009
4.5600,0.0000,0.0000,0.8695
4.5650,0.0000,0.0000,1.1873
4.5700,0.0000,0.0000,0.9977
4.5750,0.0000,0.0000,1.1232
4.5800,0.0000,0.0000,1.3094
4.5850,0.0000,0.0000,0.9461
4.5900,0.0000,0.0000,0.9857
4.5950,0.0000,0.0000,1.1438
4.6000,0.0000,0.0000,1.0215
4.6050,0.0000,0.0000,1.0963
4.6100,0.0000,0.0000,1.0331
4.6150,0.0000,0.0000,1.3692
4.6200,0.0000,0.0000,1.1090
4.6250,0.0000,0.0000,1.0739
4.6300,0.0000,0.0000,1.0472
4.6350,0.0000,0.0000,1.0782
4.6400,0.0000,0.0000,0.8363
4.6450,0.0000,0.0000,0.9985
4.6500,0.0000,0.0000,1.1199
4.6550,0.0000,0.0000,0.8862
4.6600,0.0000,0.0000,1.0350
4.6650,0.0000,0.0000,1.0182
4.6700,0.0000,0.0000,0.9677
4.6750,0.0000,0.0000,1.3284
4.6800,0.0000,0.0000,1.1142
4.6850,0.0000,0.0000,1.0680
4.6900,0.0000,0.0000,0.9334
4.6950,0.0000,0.0000,1.0374
4.7000,0.0000,0.0000,0.9911
4.7050,0.0000,0.0000,1.0157
4.7100,0.0000,0.0000,1.0526
4.7150,0.0000,0.0000,1.3261
4.7200,0.0000,0.0000,1.1860
4.7250,0.0000,0.0000,1.2299
4.7300,0.0000,0.0000,1.1894
4.7350,0.0000,0.0000,1.3630
4.7400,0.0000,0.0000,0.9445
4.7450,0.0000,0.0000,0.8690
4.7500,0.0000,0.0000,1.0479
4.7550,0.0000,0.0000,1.0536
4.7600,0.0000,0.0000,1.0263
4.7650,0.0000,0.0000,0.9469
4.7700,0.0000,0.0000,1.1037
4.7750,0.0000,0.0000,1.2279
4.7800,0.0000,0.0000,1.0470
4.7850,0.0000,0.0000,0.9928
4.7900,0.0000,0.0000,1.1632
4.7950,0.0000,0.0000,0.9826
4.8000,0.0000,0.0000,0.9762
4.8050,0.0000,0.0000,1.0564
4.8100,0.0000,0.0000,0.7440
4.8150,0.0000,0.0000,1.2438
4.8200,0.0000,0.0000,1.0044
4.8250,0.0000,0.0000,1.0787
4.8300,0.0000,0.0000,1.0540
4.8350,0.0000,0.0000,1.0648
4.8400,0.0000,0.0000,0.8550
4.8450,0.0000,0.0000,1.2275
4.8500,0.0000,0.0000,1.0833
4.8550,0.0000,0.0000,1.0499
4.8600,0.0000,0.0000,1.3916
4.8650,0.0000,0.0000,0.8608
4.8700,0.0000,0.0000,1.1016
4.8750,0.0000,0.0000,1.0003
4.8800,0.0000,0.0000,0.8316
4.8850,0.0000,0.0000,1.2442
4.8900,0.0000,0.0000,0.8240
4.8950,0.0000,0.0000,1.0273
4.9000,0.0000,0.0000,0.9997
4.9050,0.0000,0.0000,1.0319
4.9100,0.0000,0.0000,0.8960
4.9150,0.0000,0.0000,1.1725
4.9200,0.0000,0.0000,1.0385
4.9250,0.0000,0.0000,0.8545
4.9300,0.0000,0.0000,0.8612
4.9350,0.0000,0.0000,1.0395
4.9400,0.0000,0.0000,2.6387
4.9450,0.0000,0.0000,2.8296
4.9500,0.0000,0.0000,2.8165
4.9550,0.0000,0.0000,2.7064
4.9600,0.0000,0.0000,2.5443
4.9650,0.0000,0.0000,2.6194
4.9700,0.0000,0.0000,2.8184
4.9750,0.0000,0.0000,2.7126
4.9800,0.0000,0.0000,2.9974
4.9850,0.0000,0.0000,2.7209
4.9900,0.0000,0.0000,2.8193
4.9950,0.0000,0.0000,2.8544
5.0000,0.0000,0.0000,0.1126
5.0050,0.0000,0.0000,0.0558
5.0100,0.0000,0.0000,0.0773
5.0150,0.0000,0.0000,0.0238
5.0200,0.0000,0.0000,0.0876
5.0250,0.0000,0.0000,0.0303
5.0300,0.0000,0.0000,0.0046
5.0350,0.0000,0.0000,0.0528
5.0400,0.0000,0.0000,0.0635
5.0450,0.0000,0.0000,0.0152
5.0500,0.0000,0.0000,0.0482
5.0550,0.0000,0.0000,0.0133
5.0600,0.0000,0.0000,0.0204
5.0650,0.0000,0.0000,0.0015
5.0700,0.0000,0.0000,0.0721
5.0750,0.0000,0.0000,0.0769
5.0800,0.0000,0.0000,0.0205
5.0850,0.0000,0.0000,0.0241
5.0900,0.0000,0.0000,0.0458
5.0950,0.0000,0.0000,0.0977
5.1000,0.0000,0.0000,0.0146
5.1050,0.0000,0.0000,0.0423
5.1100,0.0000,0.0000,0.0376
5.1150,0.0000,0.0000,0.0144
5.1200,0.0000,0.0000,0.0403
5.1250,0.0000,0.0000,0.0761
5.1300,0.0000,0.0000,0.0701
5.1350,0.0000,0.0000,0.0676
5.1400,0.0000,0.0000,0.0338
5.1450,0.0000,0.0000,0.0014
5.1500,0.0000,0.0000,0.0107
5.1550,0.0000,0.0000,0.0221
5.1600,0.0000,0.0000,0.0045
5.1650,0.0000,0.0000,0.0156
5.1700,0.0000,0.0000,0.0571
5.1750,0.0000,0.0000,0.0606
5.1800,0.0000,0.0000,0.0288
5.1850,0.0000,0.0000,0.0415
5.1900,0.0000,0.0000,0.0483
5.1950,0.0000,0.0000,0.0769
5.2000,0.0000,0.0000,0.0314
5.2050,0.0000,0.0000,0.0146
5.2100,0.0000,0.0000,0.0491
5.2150,0.0000,0.0000,0.0644
5.2200,0.0000,0.0000,0.0241
5.2250,0.0000,0.0000,0.0470
5.2300,0.0000,0.0000,0.0017
5.2350,0.0000,0.0000,0.0261
5.2400,0.0000,0.0000,0.0102
5.2450,0.0000,0.0000,0.0738
5.2500,0.0000,0.0000,0.0384
5.2550,0.0000,0.0000,0.0165
5.2600,0.0000,0.0000,0.0334
5.2650,0.0000,0.0000,0.0020
5.2700,0.0000,0.0000,0.0014
5.2750,0.0000,0.0000,0.0157
5.2800,0.0000,0.0000,0.0366
5.2850,0.0000,0.0000,0.0339
5.2900,0.0000,0.0000,0.0377
5.2950,0.0000,0.0000,0.0282
5.3000,0.0000,0.0000,0.1211
5.3050,0.0000,0.0000,0.0467
5.3100,0.0000,0.0000,0.0902
5.3150,0.0000,0.0000,0.0099
5.3200,0.0000,0.0000,0.0929
5.3250,0.0000,0.0000,0.0086
5.3300,0.0000,0.0000,0.0430
5.3350,0.0000,0.0000,0.0101
5.3400,0.0000,0.0000,0.0353
5.3450,0.0000,0.0000,0.0217
5.3500,0.0000,0.0000,0.0066
5.3550,0.0000,0.0000,0.0372
5.3600,0.0000,0.0000,0.0659
5.3650,0.0000,0.0000,0.0977
5.3700,0.0000,0.0000,0.0406
5.3750,0.0000,0.0000,0.0622
5.3800,0.0000,0.0000,0.0105
5.3850,0.0000,0.0000,0.0031
5.3900,0.0000,0.0000,0.0492
5.3950,0.0000,0.0000,0.0297
5.4000,0.0000,0.0000,0.0121
5.4050,0.0000,0.0000,0.0171
5.4100,0.0000,0.0000,0.0436
5.4150,0.0000,0.0000,0.0313
5.4200,0.0000,0.0000,0.0206
5.4250,0.0000,0.0000,0.0703
5.4300,0.0000,0.0000,0.0175
5.4350,0.0000,0.0000,0.0530
5.4400,0.0000,0.0000,0.0949
5.4450,0.0000,0.0000,0.0251
5.4500,0.0000,0.0000,0.0220
5.4550,0.0000,0.0000,0.0155
5.4600,0.0000,0.0000,0.0915
5.4650,0.0000,0.0000,0.0849
5.4700,0.0000,0.0000,0.0207
5.4750,0.0000,0.0000,0.0167
5.4800,0.0000,0.0000,0.0718
5.4850,0.0000,0.0000,0.0162
5.4900,0.0000,0.0000,0.0417
5.4950,0.0000,0.0000,0.0259
5.5000,0.0000,0.0000,0.0844
5.5050,0.0000,0.0000,0.0023
5.5100,0.0000,0.0000,0.0095
5.5150,0.0000,0.0000,0.0610
5.5200,0.0000,0.0000,0.0772
5.5250,0.0000,0.0000,0.0193
5.5300,0.0000,0.0000,0.0356
5.5350,0.0000,0.0000,0.0201
5.5400,0.0000,0.0000,0.0985
5.5450,0.0000,0.0000,0.0425
5.5500,0.0000,0.0000,0.0057
5.5550,0.0000,0.0000,0.0540
5.5600,0.0000,0.0000,0.0325
5.5650,0.0000,0.0000,0.0878
5.5700,0.0000,0.0000,0.0493
5.5750,0.0000,0.0000,0.1271
5.5800,0.0000,0.0000,0.0963
5.5850,0.0000,0.0000,0.1402
5.5900,0.0000,0.0000,0.0043
5.5950,0.0000,0.0000,0.0469
5.6000,0.0000,0.0000,5.0252
5.6050,0.0000,0.0000,5.8285
5.6100,0.0000,0.0000,5.1899
5.6150,0.0000,0.0000,5.1098
5.6200,0.0000,0.0000,5.5012
5.6250,0.0000,0.0000,4.2443
5.6300,0.0000,0.0000,0.9892
5.6350,0.0000,0.0000,1.0677
5.6400,0.0000,0.0000,1.0993
5.6450,0.0000,0.0000,1.0438
5.6500,0.0000,0.0000,1.2297
5.6550,0.0000,0.0000,0.9994
5.6600,0.0000,0.0000,0.7976
5.6650,0.0000,0.0000,0.9292
5.6700,0.0000,0.0000,1.0274
5.6750,0.0000,0.0000,0.9968
5.6800,0.0000,0.0000,0.7198
5.6850,0.0000,0.0000,0.9981
5.6900,0.0000,0.0000,0.8565
5.6950,0.0000,0.0000,0.9278
5.7000,0.0000,0.0000,1.1271
5.7050,0.0000,0.0000,0.9316
5.7100,0.0000,0.0000,0.8719
5.7150,0.0000,0.0000,0.9369
5.7200,0.0000,0.0000,0.8738
5.7250,0.0000,0.0000,1.1966
5.7300,0.0000,0.0000,1.0501
5.7350,0.0000,0.0000,1.0604
5.7400,0.0000,0.0000,0.8689
5.7450,0.0000,0.0000,0.8738
5.7500,0.0000,0.0000,0.9815
5.7550,0.0000,0.0000,0.6890
5.7600,0.0000,0.0000,1.0733
5.7650,0.0000,0.0000,0.7972
5.7700,0.0000,0.0000,0.9625
5.7750,0.0000,0.0000,0.9907
5.7800,0.0000,0.0000,0.8556
5.7850,0.0000,0.0000,0.9927
5.7900,0.0000,0.0000,1.0341
5.7950,0.0000,0.0000,1.1782
5.8000,0.0000,0.0000,0.9973
5.8050,0.0000,0.0000,1.1682
5.8100,0.0000,0.0000,1.0061
5.8150,0.0000,0.0000,0.9269
5.8200,0.0000,0.0000,1.0534
5.8250,0.0000,0.0000,0.8876
5.8300,0.0000,0.0000,0.9683
5.8350,0.0000,0.0000,1.0249
5.8400,0.0000,0.0000,1.0871
5.8450,0.0000,0.0000,0.9831
5.8500,0.0000,0.0000,0.7749
5.8550,0.0000,0.0000,1.1058
5.8600,0.0000,0.0000,0.9705
5.8650,0.0000,0.0000,0.9144
5.8700,0.0000,0.0000,0.8531
5.8750,0.0000,0.0000,1.0194
5.8800,0.0000,0.0000,0.9902
5.8850,0.0000,0.0000,1.0321
5.8900,0.0000,0.0000,0.9348
5.8950,0.0000,0.0000,1.1344
5.9000,0.0000,0.0000,0.9191
5.9050,0.0000,0.0000,0.9996
5.9100,0.0000,0.0000,0.9745
5.9150,0.0000,0.0000,1.0780
5.9200,0.0000,0.0000,0.8680
5.9250,0.0000,0.0000,0.9151
5.9300,0.0000,0.0000,0.9248
5.9350,0.0000,0.0000,0.8715
5.9400,0.0000,0.0000,0.8725
5.9450,0.0000,0.0000,0.8065
5.9500,0.0000,0.0000,1.0412
5.9550,0.0000,0.0000,1.1300
5.9600,0.0000,0.0000,0.8338
5.9650,0.0000,0.0000,1.0437
5.9700,0.0000,0.0000,0.8137
5.9750,0.0000,0.0000,0.8545
5.9800,0.0000,0.0000,0.9138
5.9850,0.0000,0.0000,0.9665
5.9900,0.0000,0.0000,1.0065
5.9950,0.0000,0.0000,0.7208
6.0000,0.0000,0.0000,0.7949
6.0050,0.0000,0.0000,0.9623
6.0100,0.0000,0.0000,0.9230
6.0150,0.0000,0.0000,1.2080
6.0200,0.0000,0.0000,0.9196
6.0250,0.0000,0.0000,0.8751
6.0300,0.0000,0.0000,1.0978
6.0350,0.0000,0.0000,0.6337
6.0400,0.0000,0.0000,0.7299
6.0450,0.0000,0.0000,1.2791
6.0500,0.0000,0.0000,0.8792
6.0550,0.0000,0.0000,0.9623
6.0600,0.0000,0.0000,0.9319
6.0650,0.0000,0.0000,0.8479
6.0700,0.0000,0.0000,0.9373
6.0750,0.0000,0.0000,0.7973
6.0800,0.0000,0.0000,1.0700
6.0850,0.0000,0.0000,1.0476
6.0900,0.0000,0.0000,1.0367
6.0950,0.0000,0.0000,0.8457
6.1000,0.0000,0.0000,0.7241
6.1050,0.0000,0.0000,0.8979
6.1100,0.0000,0.0000,0.8246
6.1150,0.0000,0.0000,1.0029
6.1200,0.0000,0.0000,0.7631
6.1250,0.0000,0.0000,0.8462
6.1300,0.0000,0.0000,0.9731
6.1350,0.0000,0.0000,1.0088
6.1400,0.0000,0.0000,0.9688
6.1450,0.0000,0.0000,0.8066
6.1500,0.0000,0.0000,0.8762
6.1550,0.0000,0.0000,1.1984
6.1600,0.0000,0.0000,1.0713
6.1650,0.0000,0.0000,0.8601
6.1700,0.0000,0.0000,1.1873
6.1750,0.0000,0.0000,0.9434
6.1800,0.0000,0.0000,0.9591
6.1850,0.0000,0.0000,0.8610
6.1900,0.0000,0.0000,1.1413
6.1950,0.0000,0.0000,0.9735
6.2000,0.0000,0.0000,0.9511
6.2050,0.0000,0.0000,0.8507
6.2100,0.0000,0.0000,0.8082
6.2150,0.0000,0.0000,0.9831
6.2200,0.0000,0.0000,0.9629
6.2250,0.0000,0.0000,1.1486
6.2300,0.0000,0.0000,0.8539
6.2350,0.0000,0.0000,0.9183
6.2400,0.0000,0.0000,1.0817
6.2450,0.0000,0.0000,1.0612
6.2500,0.0000,0.0000,0.8829
6.2550,0.0000,0.0000,1.1396
6.2600,0.0000,0.0000,1.0215
6.2650,0.0000,0.0000,1.0719
6.2700,0.0000,0.0000,1.0068
6.2750,0.0000,0.0000,1.0823
6.2800,0.0000,0.0000,0.9161
6.2850,0.0000,0.0000,0.9407
6.2900,0.0000,0.0000,1.0970
6.2950,0.0000,0.0000,1.0142
6.3000,0.0000,0.0000,1.0108
6.3050,0.0000,0.0000,1.1043
6.3100,0.0000,0.0000,0.9964
6.3150,0.0000,0.0000,1.0172
6.3200,0.0000,0.0000,0.7053
6.3250,0.0000,0.0000,0.9065
6.3300,0.0000,0.0000,1.0683
6.3350,0.0000,0.0000,0.8645
6.3400,0.0000,0.0000,0.9357
6.3450,0.0000,0.0000,0.9982
6.3500,0.0000,0.0000,0.9547
6.3550,0.0000,0.0000,1.0751
6.3600,0.0000,0.0000,1.0286
6.3650,0.0000,0.0000,0.9516
6.3700,0.0000,0.0000,1.1028
6.3750,0.0000,0.0000,0.9300
6.3800,0.0000,0.0000,0.8886
6.3850,0.0000,0.0000,1.0124
6.3900,0.0000,0.0000,1.0500
6.3950,0.0000,0.0000,0.9575
6.4000,0.0000,0.0000,0.8466
6.4050,0.0000,0.0000,0.9141
6.4100,0.0000,0.0000,1.0033
6.4150,0.0000,0.0000,1.0581
6.4200,0.0000,0.0000,1.1890
6.4250,0.0000,0.0000,0.9586
6.4300,0.0000,0.0000,0.9515
6.4350,0.0000,0.0000,0.7211
6.4400,0.0000,0.0000,1.1317
6.4450,0.0000,0.0000,1.0883
6.4500,0.0000,0.0000,0.9804
6.4550,0.0000,0.0000,0.8948
6.4600,0.0000,0.0000,0.6678
6.4650,0.0000,0.0000,1.0681
6.4700,0.0000,0.0000,0.8875
6.4750,0.0000,0.0000,1.1625
6.4800,0.0000,0.0000,1.0731
6.4850,0.0000,0.0000,1.1366
6.4900,0.0000,0.0000,0.9662
6.4950,0.0000,0.0000,1.1261
6.5000,0.0000,0.0000,0.8159
6.5050,0.0000,0.0000,1.1593
6.5100,0.0000,0.0000,0.9809
6.5150,0.0000,0.0000,0.8438
6.5200,0.0000,0.0000,0.9376
6.5250,0.0000,0.0000,0.8698
6.5300,0.0000,0.0000,1.0182
6.5350,0.0000,0.0000,0.9005
6.5400,0.0000,0.0000,0.8350
6.5450,0.0000,0.0000,0.9450
6.5500,0.0000,0.0000,0.9608
6.5550,0.0000,0.0000,1.0135
6.5600,0.0000,0.0000,1.0727
6.5650,0.0000,0.0000,1.1409
6.5700,0.0000,0.0000,1.0396
6.5750,0.0000,0.0000,1.1877
6.5800,0.0000,0.0000,0.6951
6.5850,0.0000,0.0000,0.9832
6.5900,0.0000,0.0000,1.1044
6.5950,0.0000,0.0000,0.8352
6.6000,0.0000,0.0000,0.9688
6.6050,0.0000,0.0000,1.0199
6.6100,0.0000,0.0000,0.8085
6.6150,0.0000,0.0000,0.9259
6.6200,0.0000,0.0000,1.0666
6.6250,0.0000,0.0000,0.9576
6.6300,0.0000,0.0000,1.1797
6.6350,0.0000,0.0000,1.2795
6.6400,0.0000,0.0000,0.9883
6.6450,0.0000,0.0000,0.8601
6.6500,0.0000,0.0000,0.9935
6.6550,0.0000,0.0000,0.9308
6.6600,0.0000,0.0000,0.8278
6.6650,0.0000,0.0000,0.9511
6.6700,0.0000,0.0000,0.9438
6.6750,0.0000,0.0000,0.9576
6.6800,0.0000,0.0000,1.1110
6.6850,0.0000,0.0000,1.1290
6.6900,0.0000,0.0000,1.0511
6.6950,0.0000,0.0000,0.9592
6.7000,0.0000,0.0000,1.0530
6.7050,0.0000,0.0000,1.0058
6.7100,0.0000,0.0000,1.0303
6.7150,0.0000,0.0000,0.8880
6.7200,0.0000,0.0000,0.6357
6.7250,0.0000,0.0000,1.1108
6.7300,0.0000,0.0000,0.9341
6.7350,0.0000,0.0000,0.9461
6.7400,0.0000,0.0000,1.0046
6.7450,0.0000,0.0000,1.0002
6.7500,0.0000,0.0000,0.9712
6.7550,0.0000,0.0000,1.1905
6.7600,0.0000,0.0000,1.0235
6.7650,0.0000,0.0000,1.0364
6.7700,0.0000,0.0000,0.9034
6.7750,0.0000,0.0000,0.9979
6.7800,0.0000,0.0000,1.0652
6.7850,0.0000,0.0000,1.0011
6.7900,0.0000,0.0000,1.0498
6.7950,0.0000,0.0000,0.8993
6.8000,0.0000,0.0000,1.0569
6.8050,0.0000,0.0000,0.8905
6.8100,0.0000,0.0000,0.9604
6.8150,0.0000,0.0000,0.9211
6.8200,0.0000,0.0000,1.0352
6.8250,0.0000,0.0000,1.1447
6.8300,0.0000,0.0000,1.0494
6.8350,0.0000,0.0000,0.9106
6.8400,0.0000,0.0000,1.0317
6.8450,0.0000,0.0000,1.1399
6.8500,0.0000,0.0000,1.1031
6.8550,0.0000,0.0000,1.0766
6.8600,0.0000,0.0000,0.8826
6.8650,0.0000,0.0000,0.9517
6.8700,0.0000,0.0000,0.9374
6.8750,0.0000,0.0000,0.9621
6.8800,0.0000,0.0000,1.0470
6.8850,0.0000,0.0000,1.0243
6.8900,0.0000,0.0000,0.9783
6.8950,0.0000,0.0000,1.0881
6.9000,0.0000,0.0000,0.9358
6.9050,0.0000,0.0000,0.9821
6.9100,0.0000,0.0000,1.0343
6.9150,0.0000,0.0000,0.8603
6.9200,0.0000,0.0000,0.9205
6.9250,0.0000,0.0000,0.8566
6.9300,0.0000,0.0000,0.8984
6.9350,0.0000,0.0000,1.0071
6.9400,0.0000,0.0000,1.0091
6.9450,0.0000,0.0000,1.0654
6.9500,0.0000,0.0000,1.0644
6.9550,0.0000,0.0000,0.8900
6.9600,0.0000,0.0000,1.2484
6.9650,0.0000,0.0000,1.1875
6.9700,0.0000,0.0000,0.8811
6.9750,0.0000,0.0000,0.9448
6.9800,0.0000,0.0000,0.9701
